returned,9.903616283956486e-05
deserve,1.033420829630242e-05
troops,4.4781569283977154e-05
American,0.0004900137100496731
people,0.0006984202440251052
at,0.004274056314545743
stake,1.63624964691455e-05
hear,0.00013003878772847212
war,0.00026266112753101984
vital,4.650393733336089e-05
Success,6.028288172843078e-06
nation,0.00010161971491364047
security,6.372761782719826e-05
tragedy,4.0475649160517815e-05
strategic,1.63624964691455e-05
setback,2.583552074075605e-06
America,0.00016706970079022245
sanctuary,6.889472197534947e-06
power,0.00028074599204954906
created,6.975590600004133e-05
terrorists,8.611840246918683e-07
tolerated,5.16710414815121e-06
lost,0.00014898483627169323
thousands,3.789209708644221e-05
September,4.822630538274463e-05
sacrificed,1.7223680493837367e-06
Many,9.042432259264617e-05
brave,1.7223680493837367e-05
Americans,8.009011429634375e-05
more,0.0018343219725936795
future,0.0001851545653087517
win,4.736512135805276e-05
fight,8.353485039511123e-05
injured,1.7223680493837367e-05
he,0.005654534306126808
summoned,8.611840246918683e-06
assistance,7.32006420988088e-05
man,0.0009912228124203406
drive,8.009011429634375e-05
car,0.00023251968666680446
Prison,1.7223680493837367e-06
not,0.0038090169412121335
thought,0.0004435097727163122
to,0.022159987323371155
be,0.005463351452645213
life,0.000582160400691703
threatening,2.2390784641988577e-05
General,0.00016104141261737937
Hospital,3.0141440864215392e-05
injuries,9.473024271610552e-06
Witnesses,1.7223680493837367e-06
describe,3.5308545012366605e-05
scene,8.784077051857058e-05
shooting,4.0475649160517815e-05
silver,2.4113152691372314e-05
saloon,8.611840246918683e-06
leaving,6.889472197534947e-05
area,0.000274717703876706
discovered,6.286643380250639e-05
fire,0.0001464012841976176
Golden,1.4640128419761762e-05
Bridge,1.2917760370378025e-05
Terrace,1.7223680493837367e-06
removed,6.458880185189013e-05
forensic,8.611840246918683e-07
technical,9.903616283956486e-05
examination,2.3251968666680445e-05
Road,1.63624964691455e-05
contact,4.90874894074365e-05
authorities,3.100262488890726e-05
leader,5.942169770373892e-05
Mikhail,8.611840246918683e-07
Russian,6.889472197534947e-05
parliamentary,6.889472197534947e-06
vote,6.458880185189013e-05
results,0.00012142694748155343
election,6.200524977781452e-05
hold,0.00013951181200008266
had,0.0043937608939779126
fled,2.4113152691372314e-05
village,4.0475649160517815e-05
residents,1.7223680493837367e-05
setting,5.0809857456820236e-05
looting,2.583552074075605e-06
houses,6.975590600004133e-05
shops,1.3778944395069893e-05
reported,0.00010248089893833234
nearby,3.703091306175034e-05
revolution,3.703091306175034e-05
punish,2.583552074075605e-06
villages,1.033420829630242e-05
end,0.00034447360987674734
quickly,7.492301014819255e-05
northern,1.9807232567912972e-05
running,0.00010248089893833234
primarily,5.425459355558771e-05
broke,6.114406575312266e-05
Saturday,5.769932965435518e-05
continued,0.00011453747528401849
morning,0.00017912627713590862
neighborhood,4.9948673432128364e-05
populated,1.033420829630242e-05
by,0.004394622078002604
Muslims,1.7223680493837367e-06
backers,3.4447360987674734e-06
opposed,3.5308545012366605e-05
sect,1.7223680493837367e-06
fighting,5.425459355558771e-05
highlights,2.583552074075605e-06
easily,9.128550661733805e-05
trouble,0.00011281510723463476
raise,4.392038525928529e-05
tensions,1.550131244445363e-05
Syria,1.7223680493837367e-06
neighboring,2.066841659260484e-05
with,0.006038622381139381
which,0.003048591447409214
complex,7.750656222226816e-05
shares,3.875328111113408e-05
web,5.16710414815121e-06
political,0.00021874074227173457
and,0.024039952049273505
sectarian,8.611840246918683e-07
ties,1.2917760370378025e-05
rivalries,2.583552074075605e-06
cover,7.32006420988088e-05
embassy,7.750656222226815e-06
Not,0.00016104141261737937
drill,2.066841659260484e-05
avoid,4.822630538274463e-05
pact,1.7223680493837367e-06
third,0.00014726246822230948
country,0.00026868941570386295
including,0.0001464012841976176
leads,2.8419072814831655e-05
countries,0.00012745523565439653
hoping,2.4974336716064182e-05
stability,1.1195392320994288e-05
prosperity,1.033420829630242e-05
development,0.00026696704765447917
region,6.114406575312266e-05
nor,0.00013692825992600707
decade,3.9614465135825944e-05
Afghan,1.7223680493837367e-06
asked,0.0003289722974322937
stood,0.0001825710132346761
signing,6.028288172843078e-06
ceremony,1.550131244445363e-05
look,0.0003134709849878401
forward,9.903616283956486e-05
peace,0.00011453747528401849
long-term,2.669670476544792e-05
agreeing,6.028288172843078e-06
partners,1.3778944395069893e-05
headed,5.0809857456820236e-05
home,0.00045298279698792275
Air,3.358617696298287e-05
Force,2.583552074075605e-05
hours,0.00014898483627169323
ground,0.00015845786054330377
possibility,7.492301014819255e-05
agreed,6.975590600004133e-05
month,0.00011195392320994289
sees,3.0141440864215392e-05
staying,1.4640128419761762e-05
behind,0.0002101289020248159
pursue,1.7223680493837367e-05
train,6.631116990127386e-05
remnants,1.7223680493837367e-06
officially,1.550131244445363e-05
registered,1.8946048543221104e-05
presidency,2.583552074075605e-06
run,0.00017740390908652489
unusually,9.473024271610552e-06
March,8.353485039511123e-05
sustained,1.2917760370378025e-05
protests,7.750656222226815e-06
indignation,7.750656222226815e-06
past,0.00023854797483964754
days,0.0003246663773088344
showed,0.00012142694748155343
opposition,3.875328111113408e-05
suggested,8.870195454326244e-05
as,0.00577510006958367
smoothly,1.033420829630242e-05
expected,0.0001601802285926875
job,0.00020323942982728094
held,0.00022304666239519392
condemned,1.63624964691455e-05
Union,8.956313856795431e-05
violence,3.703091306175034e-05
police,0.00011539865930871036
probe,5.16710414815121e-06
called,0.0003410288737779799
describing,1.4640128419761762e-05
attacks,1.7223680493837367e-05
arrests,2.583552074075605e-06
journalists,1.7223680493837367e-06
gag,3.4447360987674734e-06
attempt,8.18124823457275e-05
intimidate,1.7223680493837367e-06
society,0.00016534733274083872
More,7.32006420988088e-05
rallies,2.583552074075605e-06
gathering,2.3251968666680445e-05
attracted,2.152960061729671e-05
tiring,3.4447360987674734e-06
Russians,2.669670476544792e-05
United,0.00039872820343233505
Russia,6.200524977781452e-05
party,0.00016793088481491432
strongly,3.186380891359913e-05
overshadowed,1.7223680493837367e-06
reputation,2.3251968666680445e-05
dozen,4.4781569283977154e-05
earned,1.550131244445363e-05
corruption,1.1195392320994288e-05
assault,1.2917760370378025e-05
raises,1.3778944395069893e-05
fresh,6.5449985876582e-05
concern,8.353485039511123e-05
resilience,8.611840246918683e-07
anniversary,1.4640128419761762e-05
NATO,2.152960061729671e-05
bin,7.750656222226815e-06
death,0.00022735258251865324
winds,1.63624964691455e-05
down,0.0007647314139263791
combat,2.3251968666680445e-05
presence,6.458880185189013e-05
hands,0.0002454374470371825
over,0.0010385879337783933
responsibility,9.989734686425673e-05
partnership,1.550131244445363e-05
signed,3.186380891359913e-05
deal,0.00011539865930871036
govern,6.028288172843078e-06
relations,8.009011429634375e-05
insurgents,8.611840246918683e-07
dismissed,1.2056576345686157e-05
illegitimate,2.583552074075605e-06
commander-in-chief,2.583552074075605e-06
address,6.5449985876582e-05
presented,7.061709002473321e-05
capable,5.5115777580279574e-05
US,3.4447360987674734e-06
withdrawal,5.16710414815121e-06
from,0.0036230011918786903
Iraq,2.583552074075605e-06
ending,2.669670476544792e-05
wars,2.152960061729671e-05
crushing,6.028288172843078e-06
tried,0.0001464012841976176
conjure,8.611840246918683e-07
up,0.0016138588622725612
public,0.0003453347939014392
exhausted,1.2917760370378025e-05
recalling,6.028288172843078e-06
time,0.001340002342420547
dark,0.0001464012841976176
cloud,2.152960061729671e-05
plotted,8.611840246918683e-06
Dozens,8.611840246918683e-07
Opposition,8.611840246918683e-07
sources,7.061709002473321e-05
shelled,8.611840246918683e-07
army,4.9948673432128364e-05
town,0.00017309798896306553
rebel,9.473024271610552e-06
control,0.00017998746116060048
January,4.5642753308669025e-05
reportedly,7.750656222226815e-06
bombardment,8.611840246918683e-07
rockets,1.1195392320994288e-05
hitting,1.3778944395069893e-05
rate,0.00017998746116060048
minute,4.650393733336089e-05
member,0.00011453747528401849
declined,1.4640128419761762e-05
Free,1.3778944395069893e-05
Army,6.372761782719826e-05
news,7.750656222226816e-05
agency,4.133683318520968e-05
satellite,6.889472197534947e-06
phone,4.4781569283977154e-05
Al,1.2917760370378025e-05
reporting,1.4640128419761762e-05
Beirut,8.611840246918683e-07
vehicles,4.4781569283977154e-05
carrying,6.0282881728430784e-05
heading,2.583552074075605e-05
attacked,2.152960061729671e-05
stronghold,2.583552074075605e-06
national,0.0001825710132346761
sniper,8.611840246918683e-07
soldier,3.2724992938291e-05
shot,9.386905869141365e-05
early,0.00028677428022239217
shell,1.3778944395069893e-05
found,0.00046159463723484146
side,0.0003186380891359913
road,0.00015329075639515256
died,7.406182612350068e-05
residential,3.5308545012366605e-05
landed,1.2917760370378025e-05
reporter,1.63624964691455e-05
reinforcements,1.7223680493837367e-06
Tripoli,8.611840246918683e-07
Lebanese,1.7223680493837367e-06
intermittent,2.583552074075605e-06
gunmen,3.4447360987674734e-06
automatic,3.358617696298287e-05
rifles,1.8946048543221104e-05
weapons,5.253222550620397e-05
grenades,5.16710414815121e-06
fired,3.703091306175034e-05
sharply,3.2724992938291e-05
split,2.4974336716064182e-05
lines,0.00016706970079022245
religious,0.0001360670759013152
sects,1.7223680493837367e-06
fragile,8.611840246918683e-06
fault,1.8946048543221104e-05
line,0.00024285389496310687
precisely,3.9614465135825944e-05
issue,0.00012401049955562904
array,9.473024271610552e-06
parties,4.9948673432128364e-05
support,0.0001524295723704607
citizens,6.717235392596574e-05
Thousands,2.583552074075605e-06
roamed,8.611840246918683e-07
show,0.00023338087069149632
force,0.00017223680493837367
sky,4.822630538274463e-05
protest,1.9807232567912972e-05
Authorities,2.583552074075605e-06
Interior,2.4113152691372314e-05
Ministry,5.16710414815121e-06
Tuesday,4.9948673432128364e-05
officers,6.975590600004133e-05
deployed,2.583552074075605e-06
manned,1.033420829630242e-05
largely,5.769932965435518e-05
video,1.7223680493837367e-06
state-owned,1.033420829630242e-05
working,0.00012745523565439653
Novosti,8.611840246918683e-07
briefly,3.186380891359913e-05
detained,8.611840246918683e-07
Commission,6.5449985876582e-05
Election,4.305920123459342e-06
application,5.5115777580279574e-05
building,0.00012659405162970464
handing,4.305920123459342e-06
affiliated,6.028288172843078e-06
cousin,1.1195392320994288e-05
independently,1.033420829630242e-05
verify,4.305920123459342e-06
deaths,6.889472197534947e-06
severely,1.3778944395069893e-05
restricted,1.2917760370378025e-05
access,2.066841659260484e-05
international,0.00010075853088894859
monitors,1.7223680493837367e-06
team,6.975590600004133e-05
so-called,2.669670476544792e-05
observe,2.152960061729671e-05
progress,9.386905869141365e-05
cease-fire,6.028288172843078e-06
encourage,3.875328111113408e-05
implementation,4.305920123459342e-06
plan,0.0001687920688396062
observer,1.1195392320994288e-05
mission,5.339340953089584e-05
head,0.00036255847439527655
civilian,1.9807232567912972e-05
Robert,7.147827404942508e-05
Mood,8.611840246918683e-07
provinces,7.750656222226815e-06
Arab,1.7223680493837367e-06
News,1.033420829630242e-05
Agency,6.889472197534947e-06
observers,1.550131244445363e-05
weeks,0.0001197045794321697
stopped,0.00011109273918525101
supposed,5.5976961604971446e-05
effect,0.00018343219725936797
April,6.0282881728430784e-05
special,0.00020065587775320532
visit,9.386905869141365e-05
al,7.750656222226815e-06
architect,1.63624964691455e-05
raid,8.611840246918683e-06
Pakistan,6.028288172843078e-06
televised,3.4447360987674734e-06
base,7.233945807411694e-05
winding,7.750656222226815e-06
north,5.339340953089584e-05
emerge,1.550131244445363e-05
abroad,4.392038525928529e-05
economic,0.00018859930140751916
crisis,6.631116990127386e-05
renew,3.4447360987674734e-06
backdrop,1.7223680493837367e-06
speaking,4.133683318520968e-05
armored,2.583552074075605e-06
flag,1.3778944395069893e-05
Nearly,6.028288172843078e-06
rulers,6.889472197534947e-06
ousted,8.611840246918683e-07
overthrown,2.583552074075605e-06
harboring,8.611840246918683e-07
take,0.000496903182247208
credit,4.736512135805276e-05
quick,5.683814562966331e-05
several,0.0002910802003458515
compounds,1.3778944395069893e-05
attack,8.870195454326244e-05
Green,1.8946048543221104e-05
Village,2.152960061729671e-05
Westerners,8.611840246918683e-07
main,9.300787466672178e-05
recently,9.386905869141365e-05
celebrated,1.2056576345686157e-05
Lauren,8.611840246918683e-06
O'Neill,2.583552074075605e-06
birthday,1.550131244445363e-05
gun,8.525721844449497e-05
small,0.00044609332479038783
Northern,2.066841659260484e-05
Ireland,1.1195392320994288e-05
Co,1.7223680493837367e-06
critical,4.736512135805276e-05
sister,2.9280256839523524e-05
centre,1.7223680493837367e-06
hospital,6.458880185189013e-05
house,0.00034447360987674734
William,0.00012659405162970464
Court,9.473024271610552e-05
investigation,3.703091306175034e-05
major,0.0001954887736050541
arrested,1.63624964691455e-05
suspicion,2.2390784641988577e-05
murder,6.200524977781452e-05
questioned,2.4113152691372314e-05
hour,0.0001248716835803209
Police,1.8084864518529235e-05
Service,6.0282881728430784e-05
woman,0.00018687693335813543
aged,1.550131244445363e-05
assisting,5.16710414815121e-06
an,0.0030503138154585976
offender,1.7223680493837367e-06
released,2.2390784641988577e-05
unconditionally,1.7223680493837367e-06
detectives,1.3778944395069893e-05
night,0.0003427512418273636
priest,1.3778944395069893e-05
protect,2.9280256839523524e-05
deputy,8.611840246918683e-06
visited,3.5308545012366605e-05
First,0.00010248089893833234
Minister,1.2917760370378025e-05
Martin,4.736512135805276e-05
they,0.002388063300470551
are,0.0037315103789898655
trauma,8.611840246918683e-07
family,0.0002678282316791711
agencies,5.253222550620397e-05
similar,0.00012573286760501277
rally,8.611840246918683e-06
Petersburg,4.305920123459342e-06
southern,2.4113152691372314e-05
broken,5.425459355558771e-05
ended,5.0809857456820236e-05
rallied,8.611840246918683e-07
faced,4.305920123459342e-05
off,0.0005459906716546445
hundreds,3.5308545012366605e-05
gatherings,6.028288172843078e-06
formally,1.4640128419761762e-05
register,1.63624964691455e-05
day,0.000536517647383034
president,0.00010764800308648354
position,0.00020496179787666467
grew,5.5115777580279574e-05
period,0.00022649139849396138
authoritarian,4.305920123459342e-06
part,0.0004004505714817188
get,0.0006191913137534534
why,0.00020840653397543213
note,9.128550661733805e-05
taken,0.00024027034288903127
it,0.005789740198003431
grave,2.8419072814831655e-05
According,2.4974336716064182e-05
neighbor,1.1195392320994288e-05
heard,0.0002066841659260484
shots,2.4974336716064182e-05
arrived,5.339340953089584e-05
Minutes,2.583552074075605e-06
children,0.00029452493644461895
doorstep,2.583552074075605e-06
boys,0.00011367629125932662
Joel,1.033420829630242e-05
covered,8.956313856795431e-05
blood,9.8174978814873e-05
mom,8.611840246918683e-07
oldest,1.2056576345686157e-05
child,0.00018084864518529234
walking,4.305920123459342e-05
back,0.000818124823457275
towards,5.339340953089584e-05
lured,2.583552074075605e-06
mother,0.00016448614871614686
kids,2.7557888790139787e-05
calm,2.9280256839523524e-05
stressed,1.9807232567912972e-05
mad,3.0141440864215392e-05
stepped,3.4447360987674734e-05
out,0.001772316722815865
walked,0.00013692825992600707
trillion,8.611840246918683e-07
Companies,8.611840246918683e-07
sovereign,2.4113152691372314e-05
wealth,1.7223680493837367e-05
fund,3.616972903705847e-05
debt,1.1195392320994288e-05
stops,6.028288172843078e-06
buying,2.4974336716064182e-05
weakening,5.16710414815121e-06
Surprise,8.611840246918683e-07
import,1.3778944395069893e-05
exports,8.611840246918683e-06
Spain,6.028288172843078e-06
no,0.0015337687479762174
Germany,6.975590600004133e-05
warns,2.583552074075605e-06
Greece,1.3778944395069893e-05
agreement,6.889472197534947e-05
aid,0.00010678681906179167
state,0.0004684841094323764
taking,0.00014037299602477453
measure,7.492301014819255e-05
crippling,5.16710414815121e-06
save,5.16710414815121e-05
exposure,1.9807232567912972e-05
property,0.00013176115577785585
sector,1.1195392320994288e-05
classed,1.7223680493837367e-06
total,0.00017998746116060048
problematic,2.583552074075605e-06
hangover,1.7223680493837367e-06
extends,1.033420829630242e-05
financial,6.975590600004133e-05
commercial,5.16710414815121e-05
Bank,2.4974336716064182e-05
figures,8.611840246918683e-05
assets,1.1195392320994288e-05
real,0.00021615719019765897
estate,4.133683318520968e-05
seized,2.066841659260484e-05
portfolio,8.611840246918683e-07
elsewhere,3.789209708644221e-05
have,0.003351728224100752
acquisition,1.4640128419761762e-05
watching,6.372761782719826e-05
Mountain,5.16710414815121e-06
View,2.583552074075605e-06
company,0.0001877381173828273
obtain,3.616972903705847e-05
unfair,1.1195392320994288e-05
advantage,6.286643380250639e-05
widower,8.611840246918683e-07
Norfolk,1.7223680493837367e-06
Square,2.7557888790139787e-05
East,0.00012142694748155343
Sussex,1.7223680493837367e-06
Liverpool,1.7223680493837367e-06
custody,1.7223680493837367e-06
remains,7.233945807411694e-05
charged,4.90874894074365e-05
Elliott,4.305920123459342e-06
North,0.00012401049955562904
May,9.473024271610552e-05
appeared,0.00011625984333340223
enter,6.717235392596574e-05
plea,7.750656222226815e-06
Crown,1.7223680493837367e-06
remanded,1.7223680493837367e-06
court,0.0001033420829630242
case,0.00030572032876561325
management,7.578419417288441e-05
hearing,6.458880185189013e-05
July,5.683814562966331e-05
residence,2.4974336716064182e-05
return,0.00015329075639515256
door,0.00026868941570386295
deputies,1.1195392320994288e-05
text,4.650393733336089e-05
message,5.425459355558771e-05
Thomas,8.611840246918683e-05
cremated,8.611840246918683e-07
middle,7.922893027165189e-05
wanted,0.00019462758958036224
happened,0.00012573286760501277
Space,1.1195392320994288e-05
Coast,2.3251968666680445e-05
Port,6.889472197534947e-06
John,0.00031002624888907263
west,4.133683318520968e-05
Cape,1.4640128419761762e-05
numerous,3.9614465135825944e-05
Kennedy,0.00012056576345686157
Center,3.186380891359913e-05
location,5.16710414815121e-05
famed,3.4447360987674734e-06
launches,2.583552074075605e-06
fatally,3.4447360987674734e-06
Florida,1.7223680493837367e-05
sought,4.736512135805276e-05
killing,1.9807232567912972e-05
help,0.0002609387594816361
firing,2.066841659260484e-05
fatal,1.63624964691455e-05
confirmed,1.7223680493837367e-05
one,0.002474181702939738
deadliest,1.7223680493837367e-06
suffered,3.616972903705847e-05
despite,5.683814562966331e-05
nominal,9.473024271610552e-06
ago,0.00021185127007419962
imposed,1.63624964691455e-05
Meanwhile,1.8946048543221104e-05
another,0.0004934584461484406
round,6.0282881728430784e-05
sanctions,6.889472197534947e-06
effort,0.0001248716835803209
increase,0.00016706970079022245
pressure,0.00015845786054330377
Damascus,2.583552074075605e-06
subjected,2.066841659260484e-05
overnight,1.3778944395069893e-05
fiercely,3.4447360987674734e-06
contested,2.583552074075605e-06
changed,8.18124823457275e-05
times,0.00022735258251865324
moved,0.00015587430846922818
husband,0.00011281510723463476
father,0.00013778944395069893
months,0.00016190259664207126
hard,0.0001713756209136818
pretty,8.525721844449497e-05
peaceful,2.152960061729671e-05
place,0.0004547051650373065
normally,2.9280256839523524e-05
incident,4.219801720990155e-05
deadly,1.550131244445363e-05
week,0.00022132429434581016
Brevard,4.305920123459342e-06
County,7.32006420988088e-05
ran,0.00011367629125932662
next-door,8.611840246918683e-07
identified,3.9614465135825944e-05
Sheriff,4.305920123459342e-06
being,0.0005950781610620811
coming,0.0001464012841976176
local,0.00023510323874088005
east,3.616972903705847e-05
Orlando,1.7223680493837367e-06
ships,3.5308545012366605e-05
sailed,8.611840246918683e-06
statement,0.00012142694748155343
Gregorio,3.4447360987674734e-06
del,8.611840246918683e-07
preventing,8.611840246918683e-06
arrest,1.63624964691455e-05
fishermen,6.028288172843078e-06
remained,9.128550661733805e-05
unchanged,7.750656222226815e-06
Ma,1.4640128419761762e-05
contacted,3.4447360987674734e-06
integral,1.1195392320994288e-05
territory,2.3251968666680445e-05
aimed,2.066841659260484e-05
invite,7.750656222226815e-06
talks,1.550131244445363e-05
diplomatic,2.3251968666680445e-05
finding,4.133683318520968e-05
solution,4.822630538274463e-05
spokesman,1.1195392320994288e-05
Manila,8.611840246918683e-07
comment,3.5308545012366605e-05
latest,2.9280256839523524e-05
competing,1.2917760370378025e-05
territorial,1.033420829630242e-05
atop,5.16710414815121e-06
parts,9.386905869141365e-05
South,0.00015587430846922818
Sea,1.2917760370378025e-05
sit,5.5976961604971446e-05
vast,5.16710414815121e-05
deposits,5.16710414815121e-06
harassed,4.305920123459342e-06
Embassy,6.889472197534947e-06
Marine,1.2917760370378025e-05
safeguard,4.305920123459342e-06
rights,5.942169770373892e-05
interests,7.147827404942508e-05
Also,6.0282881728430784e-05
Island,0.00011625984333340223
Moreover,5.769932965435518e-05
island,2.7557888790139787e-05
moving,9.473024271610552e-05
Naval,1.1195392320994288e-05
blocked,1.033420829630242e-05
entrance,4.822630538274463e-05
murderous,3.4447360987674734e-06
rampage,8.611840246918683e-07
today,0.00021185127007419962
turning,5.339340953089584e-05
murders,1.033420829630242e-05
Prime,6.889472197534947e-06
Mariano,8.611840246918683e-07
sweeping,1.033420829630242e-05
action,0.0002471598150865662
salvage,4.305920123459342e-06
bank,4.650393733336089e-05
balance,7.750656222226816e-05
sheet,3.875328111113408e-05
dripping,6.028288172843078e-06
red,0.00010506445101240794
ink,6.028288172843078e-06
independent,5.683814562966331e-05
Madrid,8.611840246918683e-07
charge,0.0001033420829630242
auditing,8.611840246918683e-07
firms,4.736512135805276e-05
collapsed,1.1195392320994288e-05
cabinet,1.033420829630242e-05
ministers,7.750656222226815e-06
conference,5.253222550620397e-05
meeting,0.00013003878772847212
complete,0.00015415194041984442
transparency,1.7223680493837367e-06
clarity,2.4113152691372314e-05
crucial,2.583552074075605e-05
solvency,8.611840246918683e-07
doubt,9.731379479018112e-05
Economy,2.583552074075605e-06
Luis,7.750656222226815e-06
index,6.5449985876582e-05
leading,5.5976961604971446e-05
plunged,1.2917760370378025e-05
dragged,1.2917760370378025e-05
points,0.00012314931553093718
plummeting,8.611840246918683e-07
values,0.00015931904456799564
strongest,1.7223680493837367e-05
slumped,6.889472197534947e-06
biggest,1.8946048543221104e-05
dropped,8.69795864938787e-05
skidded,1.7223680493837367e-06
Tensions,8.611840246918683e-07
touched,3.616972903705847e-05
revolt,6.889472197534947e-06
border,1.2056576345686157e-05
threatened,2.4974336716064182e-05
into,0.0015346299320009094
broader,1.63624964691455e-05
relentless,4.305920123459342e-06
bring,0.00013434470785193147
throwing,1.4640128419761762e-05
begin,7.061709002473321e-05
limited,8.784077051857058e-05
rest,0.00013778944395069893
calls,5.856051367904705e-05
rule,5.856051367904705e-05
impoverished,2.583552074075605e-06
northwest,8.611840246918683e-06
late,0.0001498460202963851
homes,5.253222550620397e-05
occurred,5.769932965435518e-05
barely,2.669670476544792e-05
pushed,4.5642753308669025e-05
anew,5.16710414815121e-06
row,2.9280256839523524e-05
urged,2.9280256839523524e-05
Association,7.406182612350068e-05
common,0.00017912627713590862
Southeast,1.550131244445363e-05
Asian,8.611840246918683e-06
